ID;NAME;PREFIXES AS URL;INDEGREE;TOTAL KNOWN PAGES;CRAWLED PAGES;STATUS;LAST MODIFICATION DATE;"ID,""NAME"",""PREFIXES AS URL"",""INDEGREE"",""TOTAL KNOWN PAGES"",""CRAWLED PAGES"",""STATUS"",""LAST MODIFICATION DATE"""
2885;Rebelion.org /mostrar.php ?tipo=5&id=Gisela;http://rebelion.org/mostrar.php?tipo=5&id=Gisela http://www.rebelion.org/mostrar.php?tipo=5&id=Gisela https://rebelion.org/mostrar.php?tipo=5&id=Gisela https://www.rebelion.org/mostrar.php?tipo=5&id=Gisela;0;0;0;IN;2019-11-28T14:15:09.980Z;"2885,""Rebelion.org /mostrar.php ?tipo=5&id=Gisela"",""http://rebelion.org/mostrar.php?tipo=5&id=Gisela http://www.rebelion.org/mostrar.php?tipo=5&id=Gisela https://rebelion.org/mostrar.php?tipo=5&id=Gisela https://www.rebelion.org/mostrar.php?tipo=5&id=Gisela"",""0"",""0"",""0"",""IN"",""2019-11-28T14:15:09.980Z"""
2886;Youtube.com /watch ?v=GSqR19YsHOM;http://www.youtube.com/watch?v=GSqR19YsHOM http://youtube.com/watch?v=GSqR19YsHOM https://www.youtube.com/watch?v=GSqR19YsHOM https://youtube.com/watch?v=GSqR19YsHOM;0;1;1;IN;2019-11-28T14:18:18.481Z;"2886,""Youtube.com /watch ?v=GSqR19YsHOM"",""http://www.youtube.com/watch?v=GSqR19YsHOM http://youtube.com/watch?v=GSqR19YsHOM https://www.youtube.com/watch?v=GSqR19YsHOM https://youtube.com/watch?v=GSqR19YsHOM"",""0"",""1"",""1"",""IN"",""2019-11-28T14:18:18.481Z"""
2887;Youtube.com /watch ?v=6P9vhKcIT2c;http://www.youtube.com/watch?v=6P9vhKcIT2c http://youtube.com/watch?v=6P9vhKcIT2c https://www.youtube.com/watch?v=6P9vhKcIT2c https://youtube.com/watch?v=6P9vhKcIT2c;0;1;1;IN;2019-11-28T14:22:07.565Z;"2887,""Youtube.com /watch ?v=6P9vhKcIT2c"",""http://www.youtube.com/watch?v=6P9vhKcIT2c http://youtube.com/watch?v=6P9vhKcIT2c https://www.youtube.com/watch?v=6P9vhKcIT2c https://youtube.com/watch?v=6P9vhKcIT2c"",""0"",""1"",""1"",""IN"",""2019-11-28T14:22:07.565Z"""
2888;Facebook.com /yalmeidajunco;http://facebook.com/yalmeidajunco http://www.facebook.com/yalmeidajunco https://facebook.com/yalmeidajunco https://www.facebook.com/yalmeidajunco;0;2;2;IN;2019-11-28T14:22:35.405Z;"2888,""Facebook.com /yalmeidajunco"",""http://facebook.com/yalmeidajunco http://www.facebook.com/yalmeidajunco https://facebook.com/yalmeidajunco https://www.facebook.com/yalmeidajunco"",""0"",""2"",""2"",""IN"",""2019-11-28T14:22:35.405Z"""
2040;Twitter.com /odettecasamayor;http://twitter.com/odettecasamayor http://www.twitter.com/odettecasamayor https://twitter.com/odettecasamayor https://www.twitter.com/odettecasamayor;1;4;4;IN;2019-11-28T14:32:08.631Z;"2040,""Twitter.com /odettecasamayor"",""http://twitter.com/odettecasamayor http://www.twitter.com/odettecasamayor https://twitter.com/odettecasamayor https://www.twitter.com/odettecasamayor"",""1"",""4"",""4"",""IN"",""2019-11-28T14:32:08.631Z"""
2897;Youtube.com /watch ?v=jIP5Q_EPToc;http://www.youtube.com/watch?v=jIP5Q_EPToc http://youtube.com/watch?v=jIP5Q_EPToc https://www.youtube.com/watch?v=jIP5Q_EPToc https://youtube.com/watch?v=jIP5Q_EPToc;0;1;1;IN;2019-11-28T14:40:49.782Z;"2897,""Youtube.com /watch ?v=jIP5Q_EPToc"",""http://www.youtube.com/watch?v=jIP5Q_EPToc http://youtube.com/watch?v=jIP5Q_EPToc https://www.youtube.com/watch?v=jIP5Q_EPToc https://youtube.com/watch?v=jIP5Q_EPToc"",""0"",""1"",""1"",""IN"",""2019-11-28T14:40:49.782Z"""
2898;Youtube.com /watch ?v=3R89BQI4tPs;http://www.youtube.com/watch?v=3R89BQI4tPs http://youtube.com/watch?v=3R89BQI4tPs https://www.youtube.com/watch?v=3R89BQI4tPs https://youtube.com/watch?v=3R89BQI4tPs;1;2;1;IN;2019-11-28T14:41:41.357Z;"2898,""Youtube.com /watch ?v=3R89BQI4tPs"",""http://www.youtube.com/watch?v=3R89BQI4tPs http://youtube.com/watch?v=3R89BQI4tPs https://www.youtube.com/watch?v=3R89BQI4tPs https://youtube.com/watch?v=3R89BQI4tPs"",""1"",""2"",""1"",""IN"",""2019-11-28T14:41:41.357Z"""
2;Wordpress.com;http://wordpress.com http://www.wordpress.com https://wordpress.com https://www.wordpress.com;10;12;0;OUT;2019-11-21T16:24:03.339Z;"2,""Wordpress.com"",""http://wordpress.com http://www.wordpress.com https://wordpress.com https://www.wordpress.com"",""10"",""12"",""0"",""OUT"",""2019-11-21T16:24:03.339Z"""
9;Gravatar.com;http://gravatar.com http://www.gravatar.com https://gravatar.com https://www.gravatar.com;8;9;0;OUT;2019-11-21T16:23:33.177Z;"9,""Gravatar.com"",""http://gravatar.com http://www.gravatar.com https://gravatar.com https://www.gravatar.com"",""8"",""9"",""0"",""OUT"",""2019-11-21T16:23:33.177Z"""
160;Facebook.com /hashtag;http://facebook.com/hashtag http://www.facebook.com/hashtag https://facebook.com/hashtag https://www.facebook.com/hashtag;14;1097;0;OUT;2019-11-21T16:17:24.315Z;"160,""Facebook.com /hashtag"",""http://facebook.com/hashtag http://www.facebook.com/hashtag https://facebook.com/hashtag https://www.facebook.com/hashtag"",""14"",""1097"",""0"",""OUT"",""2019-11-21T16:17:24.315Z"""
33;Facebook.com /pg;http://facebook.com/pg http://www.facebook.com/pg https://facebook.com/pg https://www.facebook.com/pg;1;1;0;OUT;2019-11-21T16:17:24.351Z;"33,""Facebook.com /pg"",""http://facebook.com/pg http://www.facebook.com/pg https://facebook.com/pg https://www.facebook.com/pg"",""1"",""1"",""0"",""OUT"",""2019-11-21T16:17:24.351Z"""
38;Facebook.com /pages;http://facebook.com/pages http://www.facebook.com/pages https://facebook.com/pages https://www.facebook.com/pages;24;73;0;OUT;2019-11-21T16:17:24.344Z;"38,""Facebook.com /pages"",""http://facebook.com/pages http://www.facebook.com/pages https://facebook.com/pages https://www.facebook.com/pages"",""24"",""73"",""0"",""OUT"",""2019-11-21T16:17:24.344Z"""
41;Facebook.com /app_scoped_user_id;http://facebook.com/app_scoped_user_id http://www.facebook.com/app_scoped_user_id https://facebook.com/app_scoped_user_id https://www.facebook.com/app_scoped_user_id;2;15;0;OUT;2019-11-21T16:17:24.355Z;"41,""Facebook.com /app_scoped_user_id"",""http://facebook.com/app_scoped_user_id http://www.facebook.com/app_scoped_user_id https://facebook.com/app_scoped_user_id https://www.facebook.com/app_scoped_user_id"",""2"",""15"",""0"",""OUT"",""2019-11-21T16:17:24.355Z"""
117;Facebook.com /profile.php;http://facebook.com/profile.php http://www.facebook.com/profile.php https://facebook.com/profile.php https://www.facebook.com/profile.php;5;11;0;OUT;2019-11-21T16:17:24.358Z;"117,""Facebook.com /profile.php"",""http://facebook.com/profile.php http://www.facebook.com/profile.php https://facebook.com/profile.php https://www.facebook.com/profile.php"",""5"",""11"",""0"",""OUT"",""2019-11-21T16:17:24.358Z"""
135;Facebook.com /100008088254335;http://facebook.com/100008088254335 http://www.facebook.com/100008088254335 https://facebook.com/100008088254335 https://www.facebook.com/100008088254335;1;1;0;OUT;2019-11-21T16:17:24.341Z;"135,""Facebook.com /100008088254335"",""http://facebook.com/100008088254335 http://www.facebook.com/100008088254335 https://facebook.com/100008088254335 https://www.facebook.com/100008088254335"",""1"",""1"",""0"",""OUT"",""2019-11-21T16:17:24.341Z"""
155;Facebook.com /unsupportedbrowser;http://facebook.com/unsupportedbrowser http://www.facebook.com/unsupportedbrowser https://facebook.com/unsupportedbrowser https://www.facebook.com/unsupportedbrowser;17;2;0;OUT;2019-11-21T16:19:39.203Z;"155,""Facebook.com /unsupportedbrowser"",""http://facebook.com/unsupportedbrowser http://www.facebook.com/unsupportedbrowser https://facebook.com/unsupportedbrowser https://www.facebook.com/unsupportedbrowser"",""17"",""2"",""0"",""OUT"",""2019-11-21T16:19:39.203Z"""
162;Facebook.com /recover;http://facebook.com/recover http://www.facebook.com/recover https://facebook.com/recover https://www.facebook.com/recover;19;1;0;OUT;2019-11-21T16:17:24.363Z;"162,""Facebook.com /recover"",""http://facebook.com/recover http://www.facebook.com/recover https://facebook.com/recover https://www.facebook.com/recover"",""19"",""1"",""0"",""OUT"",""2019-11-21T16:17:24.363Z"""
163;Facebook.com;http://facebook.com http://www.facebook.com https://facebook.com https://www.facebook.com;20;3;0;OUT;2019-11-21T16:17:24.324Z;"163,""Facebook.com"",""http://facebook.com http://www.facebook.com https://facebook.com https://www.facebook.com"",""20"",""3"",""0"",""OUT"",""2019-11-21T16:17:24.324Z"""
165;Facebook.com /help;http://facebook.com/help http://www.facebook.com/help https://facebook.com/help https://www.facebook.com/help;16;4;0;OUT;2019-11-21T16:17:24.318Z;"165,""Facebook.com /help"",""http://facebook.com/help http://www.facebook.com/help https://facebook.com/help https://www.facebook.com/help"",""16"",""4"",""0"",""OUT"",""2019-11-21T16:17:24.318Z"""
166;Facebook.com /policies;http://facebook.com/policies http://www.facebook.com/policies https://facebook.com/policies https://www.facebook.com/policies;19;2;0;OUT;2019-11-21T16:17:24.355Z;"166,""Facebook.com /policies"",""http://facebook.com/policies http://www.facebook.com/policies https://facebook.com/policies https://www.facebook.com/policies"",""19"",""2"",""0"",""OUT"",""2019-11-21T16:17:24.355Z"""
167;Facebook.com /privacy;http://facebook.com/privacy http://www.facebook.com/privacy https://facebook.com/privacy https://www.facebook.com/privacy;16;1;0;OUT;2019-11-21T16:17:24.356Z;"167,""Facebook.com /privacy"",""http://facebook.com/privacy http://www.facebook.com/privacy https://facebook.com/privacy https://www.facebook.com/privacy"",""16"",""1"",""0"",""OUT"",""2019-11-21T16:17:24.356Z"""
169;Facebook.com /legal;http://facebook.com/legal http://www.facebook.com/legal https://facebook.com/legal https://www.facebook.com/legal;13;1;0;OUT;2019-11-21T16:17:24.322Z;"169,""Facebook.com /legal"",""http://facebook.com/legal http://www.facebook.com/legal https://facebook.com/legal https://www.facebook.com/legal"",""13"",""1"",""0"",""OUT"",""2019-11-21T16:17:24.322Z"""
170;Facebook.com /login;http://facebook.com/login http://www.facebook.com/login https://facebook.com/login https://www.facebook.com/login;19;17;0;OUT;2019-11-21T16:17:24.332Z;"170,""Facebook.com /login"",""http://facebook.com/login http://www.facebook.com/login https://facebook.com/login https://www.facebook.com/login"",""19"",""17"",""0"",""OUT"",""2019-11-21T16:17:24.332Z"""
173;Facebook.com /ad_campaign;http://facebook.com/ad_campaign http://www.facebook.com/ad_campaign https://facebook.com/ad_campaign https://www.facebook.com/ad_campaign;16;2;0;OUT;2019-11-21T16:17:24.352Z;"173,""Facebook.com /ad_campaign"",""http://facebook.com/ad_campaign http://www.facebook.com/ad_campaign https://facebook.com/ad_campaign https://www.facebook.com/ad_campaign"",""16"",""2"",""0"",""OUT"",""2019-11-21T16:17:24.352Z"""
186;Facebook.com /reg;http://facebook.com/reg http://www.facebook.com/reg https://facebook.com/reg https://www.facebook.com/reg;18;5;0;OUT;2019-11-21T16:17:24.364Z;"186,""Facebook.com /reg"",""http://facebook.com/reg http://www.facebook.com/reg https://facebook.com/reg https://www.facebook.com/reg"",""18"",""5"",""0"",""OUT"",""2019-11-21T16:17:24.364Z"""
189;Facebook.com /directory;http://facebook.com/directory http://www.facebook.com/directory https://facebook.com/directory https://www.facebook.com/directory;16;4;0;OUT;2019-11-21T16:17:24.364Z;"189,""Facebook.com /directory"",""http://facebook.com/directory http://www.facebook.com/directory https://facebook.com/directory https://www.facebook.com/directory"",""16"",""4"",""0"",""OUT"",""2019-11-21T16:17:24.364Z"""
190;Facebook.com /allactivity;http://facebook.com/allactivity http://www.facebook.com/allactivity https://facebook.com/allactivity https://www.facebook.com/allactivity;16;1;0;OUT;2019-11-21T16:17:24.354Z;"190,""Facebook.com /allactivity"",""http://facebook.com/allactivity http://www.facebook.com/allactivity https://facebook.com/allactivity https://www.facebook.com/allactivity"",""16"",""1"",""0"",""OUT"",""2019-11-21T16:17:24.354Z"""
192;Facebook.com /facebook;http://facebook.com/facebook http://www.facebook.com/facebook https://facebook.com/facebook https://www.facebook.com/facebook;16;1;0;OUT;2019-11-21T16:17:24.367Z;"192,""Facebook.com /facebook"",""http://facebook.com/facebook http://www.facebook.com/facebook https://facebook.com/facebook https://www.facebook.com/facebook"",""16"",""1"",""0"",""OUT"",""2019-11-21T16:17:24.367Z"""
196;Facebook.com /r.php;http://facebook.com/r.php http://www.facebook.com/r.php https://facebook.com/r.php https://www.facebook.com/r.php;16;3;0;OUT;2019-11-21T16:17:24.360Z;"196,""Facebook.com /r.php"",""http://facebook.com/r.php http://www.facebook.com/r.php https://facebook.com/r.php https://www.facebook.com/r.php"",""16"",""3"",""0"",""OUT"",""2019-11-21T16:17:24.360Z"""
197;Facebook.com /careers;http://facebook.com/careers http://www.facebook.com/careers https://facebook.com/careers https://www.facebook.com/careers;16;1;0;OUT;2019-11-21T16:17:24.362Z;"197,""Facebook.com /careers"",""http://facebook.com/careers http://www.facebook.com/careers https://facebook.com/careers https://www.facebook.com/careers"",""16"",""1"",""0"",""OUT"",""2019-11-21T16:17:24.362Z"""
198;Facebook.com /watch;http://facebook.com/watch http://www.facebook.com/watch https://facebook.com/watch https://www.facebook.com/watch;16;102;0;OUT;2019-11-21T16:17:24.370Z;"198,""Facebook.com /watch"",""http://facebook.com/watch http://www.facebook.com/watch https://facebook.com/watch https://www.facebook.com/watch"",""16"",""102"",""0"",""OUT"",""2019-11-21T16:17:24.370Z"""
199;Facebook.com /fundraisers;http://facebook.com/fundraisers http://www.facebook.com/fundraisers https://facebook.com/fundraisers https://www.facebook.com/fundraisers;16;1;0;OUT;2019-11-21T16:17:24.369Z;"199,""Facebook.com /fundraisers"",""http://facebook.com/fundraisers http://www.facebook.com/fundraisers https://facebook.com/fundraisers https://www.facebook.com/fundraisers"",""16"",""1"",""0"",""OUT"",""2019-11-21T16:17:24.369Z"""
202;Facebook.com /settings;http://facebook.com/settings http://www.facebook.com/settings https://facebook.com/settings https://www.facebook.com/settings;16;1;0;OUT;2019-11-21T16:17:24.368Z;"202,""Facebook.com /settings"",""http://facebook.com/settings http://www.facebook.com/settings https://facebook.com/settings https://www.facebook.com/settings"",""16"",""1"",""0"",""OUT"",""2019-11-21T16:17:24.368Z"""
203;Facebook.com /games;http://facebook.com/games http://www.facebook.com/games https://facebook.com/games https://www.facebook.com/games;16;1;0;OUT;2019-11-21T16:17:24.371Z;"203,""Facebook.com /games"",""http://facebook.com/games http://www.facebook.com/games https://facebook.com/games https://www.facebook.com/games"",""16"",""1"",""0"",""OUT"",""2019-11-21T16:17:24.371Z"""
205;Facebook.com /places;http://facebook.com/places http://www.facebook.com/places https://facebook.com/places https://www.facebook.com/places;16;4;0;OUT;2019-11-21T16:17:24.352Z;"205,""Facebook.com /places"",""http://facebook.com/places http://www.facebook.com/places https://facebook.com/places https://www.facebook.com/places"",""16"",""4"",""0"",""OUT"",""2019-11-21T16:17:24.352Z"""
208;Facebook.com /local;http://facebook.com/local http://www.facebook.com/local https://facebook.com/local https://www.facebook.com/local;16;1;0;OUT;2019-11-21T16:17:24.336Z;"208,""Facebook.com /local"",""http://facebook.com/local http://www.facebook.com/local https://facebook.com/local https://www.facebook.com/local"",""16"",""1"",""0"",""OUT"",""2019-11-21T16:17:24.336Z"""
210;Facebook.com /marketplace;http://facebook.com/marketplace http://www.facebook.com/marketplace https://facebook.com/marketplace https://www.facebook.com/marketplace;16;1;0;OUT;2019-11-21T16:21:07.813Z;"210,""Facebook.com /marketplace"",""http://facebook.com/marketplace http://www.facebook.com/marketplace https://facebook.com/marketplace https://www.facebook.com/marketplace"",""16"",""1"",""0"",""OUT"",""2019-11-21T16:21:07.813Z"""
211;Facebook.com /lite;http://facebook.com/lite http://www.facebook.com/lite https://facebook.com/lite https://www.facebook.com/lite;16;1;0;OUT;2019-11-21T16:17:24.329Z;"211,""Facebook.com /lite"",""http://facebook.com/lite http://www.facebook.com/lite https://facebook.com/lite https://www.facebook.com/lite"",""16"",""1"",""0"",""OUT"",""2019-11-21T16:17:24.329Z"""
212;Messenger.com;http://messenger.com http://www.messenger.com https://messenger.com https://www.messenger.com;16;1;0;OUT;2019-11-21T16:20:56.024Z;"212,""Messenger.com"",""http://messenger.com http://www.messenger.com https://messenger.com https://www.messenger.com"",""16"",""1"",""0"",""OUT"",""2019-11-21T16:20:56.024Z"""
213;Facebook.com /biz;http://facebook.com/biz http://www.facebook.com/biz https://facebook.com/biz https://www.facebook.com/biz;16;1;0;OUT;2019-11-21T16:17:24.357Z;"213,""Facebook.com /biz"",""http://facebook.com/biz http://www.facebook.com/biz https://facebook.com/biz https://www.facebook.com/biz"",""16"",""1"",""0"",""OUT"",""2019-11-21T16:17:24.357Z"""
222;Facebook.com /groups;http://facebook.com/groups http://www.facebook.com/groups https://facebook.com/groups https://www.facebook.com/groups;10;53;0;OUT;2019-11-21T16:17:24.373Z;"222,""Facebook.com /groups"",""http://facebook.com/groups http://www.facebook.com/groups https://facebook.com/groups https://www.facebook.com/groups"",""10"",""53"",""0"",""OUT"",""2019-11-21T16:17:24.373Z"""
226;Facebook.com /browse;http://facebook.com/browse http://www.facebook.com/browse https://facebook.com/browse https://www.facebook.com/browse;6;6;0;OUT;2019-11-21T16:17:24.359Z;"226,""Facebook.com /browse"",""http://facebook.com/browse http://www.facebook.com/browse https://facebook.com/browse https://www.facebook.com/browse"",""6"",""6"",""0"",""OUT"",""2019-11-21T16:17:24.359Z"""
227;Facebook.com /photo.php;http://facebook.com/photo.php http://www.facebook.com/photo.php https://facebook.com/photo.php https://www.facebook.com/photo.php;13;303;0;OUT;2019-11-21T16:21:57.619Z;"227,""Facebook.com /photo.php"",""http://facebook.com/photo.php http://www.facebook.com/photo.php https://facebook.com/photo.php https://www.facebook.com/photo.php"",""13"",""303"",""0"",""OUT"",""2019-11-21T16:21:57.619Z"""
246;Facebook.com /people;http://facebook.com/people http://www.facebook.com/people https://facebook.com/people https://www.facebook.com/people;8;17;0;OUT;2019-11-21T16:17:24.347Z;"246,""Facebook.com /people"",""http://facebook.com/people http://www.facebook.com/people https://facebook.com/people https://www.facebook.com/people"",""8"",""17"",""0"",""OUT"",""2019-11-21T16:17:24.347Z"""
291;Automattic.com;http://automattic.com http://www.automattic.com https://automattic.com https://www.automattic.com;8;5;0;OUT;2019-11-21T16:23:41.974Z;"291,""Automattic.com"",""http://automattic.com http://www.automattic.com https://automattic.com https://www.automattic.com"",""8"",""5"",""0"",""OUT"",""2019-11-21T16:23:41.974Z"""
296;Facebook.com /104629124260968;http://facebook.com/104629124260968 http://www.facebook.com/104629124260968 https://facebook.com/104629124260968 https://www.facebook.com/104629124260968;1;1;0;OUT;2019-11-21T16:17:24.346Z;"296,""Facebook.com /104629124260968"",""http://facebook.com/104629124260968 http://www.facebook.com/104629124260968 https://facebook.com/104629124260968 https://www.facebook.com/104629124260968"",""1"",""1"",""0"",""OUT"",""2019-11-21T16:17:24.346Z"""
363;Facebook.com /search;http://facebook.com/search http://www.facebook.com/search https://facebook.com/search https://www.facebook.com/search;4;36;0;OUT;2019-11-21T16:17:24.366Z;"363,""Facebook.com /search"",""http://facebook.com/search http://www.facebook.com/search https://facebook.com/search https://www.facebook.com/search"",""4"",""36"",""0"",""OUT"",""2019-11-21T16:17:24.366Z"""
379;Facebook.com /events;http://facebook.com/events http://www.facebook.com/events https://facebook.com/events https://www.facebook.com/events;7;85;0;OUT;2019-11-21T16:17:24.365Z;"379,""Facebook.com /events"",""http://facebook.com/events http://www.facebook.com/events https://facebook.com/events https://www.facebook.com/events"",""7"",""85"",""0"",""OUT"",""2019-11-21T16:17:24.365Z"""
409;public-api.Wordpress.com;http://public-api.wordpress.com http://www.public-api.wordpress.com https://public-api.wordpress.com https://www.public-api.wordpress.com;1;4;0;OUT;2019-11-21T16:25:08.366Z;"409,""public-api.Wordpress.com"",""http://public-api.wordpress.com http://www.public-api.wordpress.com https://public-api.wordpress.com https://www.public-api.wordpress.com"",""1"",""4"",""0"",""OUT"",""2019-11-21T16:25:08.366Z"""
427;Redmasculinidades.com;http://redmasculinidades.com http://www.redmasculinidades.com https://redmasculinidades.com https://www.redmasculinidades.com;3;3;0;OUT;2019-11-21T16:52:33.547Z;"427,""Redmasculinidades.com"",""http://redmasculinidades.com http://www.redmasculinidades.com https://redmasculinidades.com https://www.redmasculinidades.com"",""3"",""3"",""0"",""OUT"",""2019-11-21T16:52:33.547Z"""
507;Facebook.com /permalink.php;http://facebook.com/permalink.php http://www.facebook.com/permalink.php https://facebook.com/permalink.php https://www.facebook.com/permalink.php;4;140;0;OUT;2019-11-21T16:17:24.349Z;"507,""Facebook.com /permalink.php"",""http://facebook.com/permalink.php http://www.facebook.com/permalink.php https://facebook.com/permalink.php https://www.facebook.com/permalink.php"",""4"",""140"",""0"",""OUT"",""2019-11-21T16:17:24.349Z"""
508;Facebook.com /337795557116511;http://facebook.com/337795557116511 http://www.facebook.com/337795557116511 https://facebook.com/337795557116511 https://www.facebook.com/337795557116511;1;2;0;OUT;2019-11-21T16:17:24.348Z;"508,""Facebook.com /337795557116511"",""http://facebook.com/337795557116511 http://www.facebook.com/337795557116511 https://facebook.com/337795557116511 https://www.facebook.com/337795557116511"",""1"",""2"",""0"",""OUT"",""2019-11-21T16:17:24.348Z"""
632;Facebook.com /692373193;http://facebook.com/692373193 http://www.facebook.com/692373193 https://facebook.com/692373193 https://www.facebook.com/692373193;1;3;0;OUT;2019-11-21T16:17:24.350Z;"632,""Facebook.com /692373193"",""http://facebook.com/692373193 http://www.facebook.com/692373193 https://facebook.com/692373193 https://www.facebook.com/692373193"",""1"",""3"",""0"",""OUT"",""2019-11-21T16:17:24.350Z"""
713;Facebook.com /103703714368291;http://facebook.com/103703714368291 http://www.facebook.com/103703714368291 https://facebook.com/103703714368291 https://www.facebook.com/103703714368291;1;4;0;OUT;2019-11-21T16:17:24.344Z;"713,""Facebook.com /103703714368291"",""http://facebook.com/103703714368291 http://www.facebook.com/103703714368291 https://facebook.com/103703714368291 https://www.facebook.com/103703714368291"",""1"",""4"",""0"",""OUT"",""2019-11-21T16:17:24.344Z"""
